symbol,exchange,token,lot_size,instrument_type
SENSEX5025SEP24700PE,BFO,862759,75,OPTIDX
TATATECH25SEP620PE,BFO,862765,800,OPTSTK
FEDERALBNK25OCT182.5CE,BFO,862775,5000,OPTSTK
TCS25OCT2860PE,BFO,862797,175,OPTSTK
INDUSTOWER25OCT310CE,BFO,862798,1700,OPTSTK
SUNPHARMA25SEP1480PE,BFO,862801,350,OPTSTK
ETERNAL25OCT320PE,BFO,858656,2425,OPTSTK
JUBLFOOD25SEP590PE,BFO,858670,1250,OPTSTK
ETERNAL25SEP320CE,BFO,858675,2425,OPTSTK
ETERNAL25SEP325CE,BFO,858684,2425,OPTSTK
LICHSGFIN25OCT500PE,BFO,862804,1000,OPTSTK
LUPIN25OCT1740CE,BFO,862826,425,OPTSTK
DRREDDY25OCT1080PE,BFO,862833,625,OPTSTK
INDUSINDBK25SEP710CE,BFO,862837,700,OPTSTK
AMBER25SEP6700CE,BFO,858699,100,OPTSTK
TORNTPOWER25SEP1200PE,BFO,858705,375,OPTSTK
TATACHEM25SEP1020CE,BFO,858708,650,OPTSTK
RVNL25OCT300PE,BFO,858714,1375,OPTSTK
BEL25SEP340CE,BFO,862840,2850,OPTSTK
IIFL25OCT370PE,BFO,862848,1650,OPTSTK
SENSEX2591873300PE,BFO,862863,20,OPTIDX
SUNPHARMA25OCT1500CE,BFO,862874,350,OPTSTK
ETERNAL25OCT315PE,BFO,858728,2425,OPTSTK
PAYTM25OCT1180PE,BFO,858739,725,OPTSTK
ETERNAL25SEP310PE,BFO,858749,2425,OPTSTK
AUBANK25OCT670CE,BFO,858763,1000,OPTSTK
PNBHOUSING25SEP760CE,BFO,862879,650,OPTSTK
SIEMENS25OCT2650PE,BFO,862893,125,OPTSTK
PNBHOUSING25SEP760PE,BFO,862896,650,OPTSTK
HINDPETRO25OCT364.5CE,BFO,862897,2025,OPTSTK
DIVISLAB25OCT5800CE,BFO,862899,100,OPTSTK
OBEROIRLTY25SEP1460PE,BFO,862902,350,OPTSTK
TATAMOTORS25OCT590CE,BFO,862932,800,OPTSTK
INDUSTOWER25SEP310PE,BFO,862933,1700,OPTSTK
RECLTD25OCT320CE,BFO,858770,1275,OPTSTK
BPCL25OCT305PE,BFO,858780,1975,OPTSTK
INDUSTOWER25OCT360CE,BFO,858794,1700,OPTSTK
COLPAL25SEP2220CE,BFO,858825,225,OPTSTK
HEROMOTOCO25SEP4800CE,BFO,857305,150,OPTSTK
KPITTECH25OCT1420CE,BFO,857328,400,OPTSTK
BLUESTARCO25OCT1580PE,BFO,862935,325,OPTSTK
JUBLFOOD25OCT570CE,BFO,862939,1250,OPTSTK
INDIANB25OCT550CE,BFO,858829,1000,OPTSTK
NMDC25SEP80CE,BFO,858842,13500,OPTSTK
IEX25OCT170CE,BFO,858850,3750,OPTSTK
COLPAL25OCT2140PE,BFO,858866,225,OPTSTK
SONACOMS25OCT530PE,BFO,857338,1050,OPTSTK
BANKBARODA25OCT262.5PE,BFO,857344,2925,OPTSTK
HEROMOTOCO25OCT4800PE,BFO,857346,150,OPTSTK
SBICARD25OCT820CE,BFO,857382,800,OPTSTK
FORTIS25SEP890CE,BFO,858873,775,OPTSTK
LODHA25OCT1200PE,BFO,858900,450,OPTSTK
PIDILITIND25OCT2780PE,BFO,858901,250,OPTSTK
TORNTPHARM25SEP3900CE,BFO,858912,250,OPTSTK
PATANJALI25SEP1880PE,BFO,857387,300,OPTSTK
SUNPHARMA25SEP1860CE,BFO,857402,350,OPTSTK
PGEL25OCT940CE,BFO,857406,700,OPTSTK
BLUESTARCO25SEP2000CE,BFO,857412,325,OPTSTK
HCLTECH25SEP1440PE,BFO,857424,350,OPTSTK
PATANJALI25OCT1840CE,BFO,857454,300,OPTSTK
BANDHANBNK25OCT197.5CE,BFO,857499,3600,OPTSTK
ASHOKLEY25OCT137.5CE,BFO,857505,5000,OPTSTK
COLPAL25OCT2220PE,BFO,858914,225,OPTSTK
TATACONSUM25OCT990PE,BFO,858917,550,OPTSTK
PNBHOUSING25OCT920CE,BFO,858940,650,OPTSTK
MPHASIS25SEP2400CE,BFO,858947,275,OPTSTK
MOTHERSON25OCT115CE,BFO,857507,6150,OPTSTK
SYNGENE25OCT740PE,BFO,857557,1000,OPTSTK
TITAGARH25OCT1100PE,BFO,857567,725,OPTSTK
PATANJALI25OCT1960PE,BFO,857601,300,OPTSTK
BLUESTARCO25OCT1600PE,BFO,859010,325,OPTSTK
LAURUSLABS25SEP910PE,BFO,859036,1700,OPTSTK
COFORGE25SEP1640PE,BFO,859063,375,OPTSTK
ADANIENSOL25OCT700CE,BFO,859071,675,OPTSTK
ETERNAL25OCT225CE,BFO,857619,2425,OPTSTK
CANBK25SEP124CE,BFO,857631,6750,OPTSTK
PNB25OCT120PE,BFO,857646,8000,OPTSTK
MCX25OCT9100CE,BFO,857665,125,OPTSTK
INFY25SEP1420CE,BFO,859074,400,OPTSTK
SHRIRAMFIN25SEP560PE,BFO,859081,825,OPTSTK
UNIONBANK25SEP150CE,BFO,859094,4425,OPTSTK
SENSEX2591182400CE,BFO,859102,20,OPTIDX
PGEL25SEP960PE,BFO,857666,700,OPTSTK
ICICIGI25OCT1840CE,BFO,857670,325,OPTSTK
GODREJPROP25OCT2650CE,BFO,857672,275,OPTSTK
GMRAIRPORT25OCT100CE,BFO,857684,6975,OPTSTK
SENSEX2591180400PE,BFO,859131,20,OPTIDX
ETERNAL25SEP340PE,BFO,859145,2425,OPTSTK
SENSEX2591188600CE,BFO,859152,20,OPTIDX
NESTLEIND25OCT1110PE,BFO,859162,500,OPTSTK
TATASTEEL25OCT140PE,BFO,857702,5500,OPTSTK
CANBK25SEP124PE,BFO,857713,6750,OPTSTK
BIOCON25OCT430CE,BFO,857716,2500,OPTSTK
ITC25SEP460CE,BFO,857723,1600,OPTSTK
HDFCAMC25SEP6100PE,BFO,857731,150,OPTSTK
MOTHERSON25SEP87.5PE,BFO,857774,6150,OPTSTK
PRESTIGE25SEP1900PE,BFO,857784,450,OPTSTK
IEX25OCT187.5CE,BFO,857785,3750,OPTSTK
SENSEX2591182000PE,BFO,859170,20,OPTIDX
SENSEX2591184300PE,BFO,859171,20,OPTIDX
UNIONBANK25OCT137.5PE,BFO,859184,4425,OPTSTK
SENSEX2591177600PE,BFO,859185,20,OPTIDX
UPL25OCT750CE,BFO,857787,1355,OPTSTK
MOTHERSON25OCT117.5PE,BFO,857801,6150,OPTSTK
MOTHERSON25OCT92.5PE,BFO,857814,6150,OPTSTK
HCLTECH25SEP1400CE,BFO,857824,350,OPTSTK
SENSEX2591179900PE,BFO,859186,20,OPTIDX
SENSEX2591177500CE,BFO,859200,20,OPTIDX
SENSEX2591185200CE,BFO,859209,20,OPTIDX
SENSEX2591183800CE,BFO,859215,20,OPTIDX
LT25OCT3100PE,BFO,857830,175,OPTSTK
HAL25SEP4100PE,BFO,857835,150,OPTSTK
BANDHANBNK25OCT202.5CE,BFO,857859,3600,OPTSTK
KEI25SEP4300CE,BFO,857872,175,OPTSTK
MOTHERSON25SEP92.5CE,BFO,857886,6150,OPTSTK
PERSISTENT25OCT4800PE,BFO,857891,100,OPTSTK
MOTHERSON25SEP97.5CE,BFO,857900,6150,OPTSTK
TORNTPHARM25OCT3850PE,BFO,857929,250,OPTSTK
CYIENT25OCT1100CE,BFO,859221,425,OPTSTK
SENSEX2591179200PE,BFO,859222,20,OPTIDX
UNIONBANK25SEP132.5PE,BFO,859228,4425,OPTSTK
INFY25SEP1420PE,BFO,859237,400,OPTSTK
PRESTIGE25OCT1900CE,BFO,857937,450,OPTSTK
BDL25OCT1400CE,BFO,857943,325,OPTSTK
VBL25SEP560CE,BFO,857952,1025,OPTSTK
HAL25SEP4100CE,BFO,857970,150,OPTSTK
SENSEX2591175700PE,BFO,859278,20,OPTIDX
MPHASIS25OCT2300PE,BFO,859280,275,OPTSTK
LAURUSLABS25OCT910CE,BFO,859287,1700,OPTSTK
SENSEX2591175600CE,BFO,859303,20,OPTIDX
AXISBANK25SEP1070PE,BFO,857990,625,OPTSTK
BDL25OCT1350PE,BFO,858004,325,OPTSTK
PAGEIND25OCT43000CE,BFO,858012,15,OPTSTK
MOTHERSON25SEP82.5PE,BFO,858013,6150,OPTSTK
UNIONBANK25SEP145PE,BFO,859308,4425,OPTSTK
SENSEX2591179600PE,BFO,859327,20,OPTIDX
SENSEX2591183600PE,BFO,859338,20,OPTIDX
NESTLEIND25OCT1100CE,BFO,859340,500,OPTSTK
DALBHARAT25SEP2400CE,BFO,858018,325,OPTSTK
SBILIFE25OCT1640PE,BFO,858034,375,OPTSTK
AXISBANK25OCT1080PE,BFO,858042,625,OPTSTK
MARICO25OCT650PE,BFO,858075,1200,OPTSTK
IEX25OCT125CE,BFO,859365,3750,OPTSTK
INDIANB25OCT720PE,BFO,859375,1000,OPTSTK
ETERNAL25OCT340CE,BFO,859380,2425,OPTSTK
SENSEX2591183700CE,BFO,859395,20,OPTIDX
BANKEX25SEP55600PE,BFO,858102,30,OPTIDX
DALBHARAT25SEP2380PE,BFO,858108,325,OPTSTK
GRASIM25OCT2580CE,BFO,858115,250,OPTSTK
AXISBANK25OCT1030CE,BFO,858150,625,OPTSTK
SHRIRAMFIN25OCT580CE,BFO,858166,825,OPTSTK
BIOCON25OCT435PE,BFO,858180,2500,OPTSTK
MOTHERSON25OCT82.5CE,BFO,858201,6150,OPTSTK
HDFCAMC25OCT6300CE,BFO,858202,150,OPTSTK
COFORGE25SEP1540CE,BFO,859397,375,OPTSTK
SENSEX2591175400PE,BFO,859402,20,OPTIDX
SENSEX2591187700PE,BFO,859408,20,OPTIDX
SENSEX2591179000CE,BFO,859418,20,OPTIDX
JINDALSTEL25OCT1030CE,BFO,858207,625,OPTSTK
LTIM25SEP4400CE,BFO,858217,150,OPTSTK
BIOCON25OCT435CE,BFO,858235,2500,OPTSTK
BDL25SEP1300CE,BFO,858246,325,OPTSTK
SENSEX2591179300PE,BFO,859441,20,OPTIDX
GODREJCP25OCT1080CE,BFO,859480,500,OPTSTK
IEX25SEP145CE,BFO,859488,3750,OPTSTK
SENSEX2591177200PE,BFO,859496,20,OPTIDX
WIPRO25OCT285PE,BFO,858257,3000,OPTSTK
BDL25SEP1350PE,BFO,858259,325,OPTSTK
AXISBANK25OCT1030PE,BFO,858266,625,OPTSTK
SHRIRAMFIN25OCT580PE,BFO,858269,825,OPTSTK
ITC25SEP375CE,BFO,859499,1600,OPTSTK
IEX25SEP120PE,BFO,859503,3750,OPTSTK
SENSEX2591185800PE,BFO,859509,20,OPTIDX
IGL25SEP170CE,BFO,859513,2750,OPTSTK
PAYTM25OCT1160CE,BFO,858307,725,OPTSTK
DELHIVERY25SEP465CE,BFO,858321,2075,OPTSTK
POLYCAB25SEP7700PE,BFO,858331,125,OPTSTK
ICICIBANK25OCT1510PE,BFO,858347,700,OPTSTK
AUBANK25SEP680CE,BFO,858349,1000,OPTSTK
AUBANK25OCT690CE,BFO,858374,1000,OPTSTK
DELHIVERY25OCT465CE,BFO,858386,2075,OPTSTK
GODREJCP25OCT1100PE,BFO,858387,500,OPTSTK
SENSEX2591183400CE,BFO,859526,20,OPTIDX
VOLTAS25OCT1200CE,BFO,859536,375,OPTSTK
SENSEX2591189700PE,BFO,859540,20,OPTIDX
SENSEX2591176700CE,BFO,859542,20,OPTIDX
DIXON25OCT18000CE,BFO,858400,50,OPTSTK
ICICIBANK25OCT1530CE,BFO,858406,700,OPTSTK
POLYCAB25OCT7700CE,BFO,858428,125,OPTSTK
ICICIBANK25OCT1520CE,BFO,858450,700,OPTSTK
UNIONBANK25OCT157.5PE,BFO,859555,4425,OPTSTK
OBEROIRLTY25OCT1600CE,BFO,859559,350,OPTSTK
COLPAL25OCT2120PE,BFO,859575,225,OPTSTK
SENSEX2591185300PE,BFO,859577,20,OPTIDX
DELHIVERY25SEP470CE,BFO,858458,2075,OPTSTK
CANBK25OCT102PE,BFO,858505,6750,OPTSTK
RELIANCE25SEP1340PE,BFO,858508,500,OPTSTK
PIDILITIND25OCT2800PE,BFO,858516,250,OPTSTK
SENSEX2591181600PE,BFO,859581,20,OPTIDX
HCLTECH25OCT1360CE,BFO,859618,350,OPTSTK
TECHM25OCT1360PE,BFO,859619,600,OPTSTK
SENSEX2591183200PE,BFO,859628,20,OPTIDX
EICHERMOT25OCT5100CE,BFO,858523,175,OPTSTK
IDFCFIRSTB25OCT65CE,BFO,858545,9275,OPTSTK
DALBHARAT25SEP2420CE,BFO,858548,325,OPTSTK
ETERNAL25OCT310CE,BFO,858551,2425,OPTSTK
TORNTPOWER25OCT1200CE,BFO,858557,375,OPTSTK
NHPC25OCT79CE,BFO,858565,6400,OPTSTK
PFC25OCT340PE,BFO,858580,1300,OPTSTK
UNITDSPR25SEP1200CE,BFO,858581,400,OPTSTK
SENSEX2591185500PE,BFO,859629,20,OPTIDX
LODHA25OCT1180PE,BFO,859641,450,OPTSTK
SENSEX2591184200PE,BFO,859657,20,OPTIDX
SENSEX2591181100PE,BFO,859676,20,OPTIDX
IEX25OCT137.5CE,BFO,859683,3750,OPTSTK
MFSL25OCT1380PE,BFO,859688,800,OPTSTK
COFORGE25OCT1600CE,BFO,859700,375,OPTSTK
BLUESTARCO25OCT1620CE,BFO,858585,325,OPTSTK
HCLTECH25OCT1380CE,BFO,858607,350,OPTSTK
HCLTECH25SEP1380PE,BFO,858626,350,OPTSTK
DALBHARAT25SEP2460PE,BFO,858644,325,OPTSTK
SENSEX2591176700PE,BFO,859694,20,OPTIDX
NESTLEIND25OCT1110CE,BFO,859702,500,OPTSTK
SENSEX2591180700PE,BFO,859705,20,OPTIDX
IEX25OCT140CE,BFO,859709,3750,OPTSTK
SENSEX2591178000CE,BFO,859710,20,OPTIDX
IEX25OCT117.5PE,BFO,859711,3750,OPTSTK
COLPAL25OCT2100CE,BFO,859750,225,OPTSTK
360ONE25SEP940PE,BFO,859765,500,OPTSTK
CGPOWER25OCT590PE,BFO,859828,850,OPTSTK
IEX25OCT162.5CE,BFO,859831,3750,OPTSTK
ADANIPORTS25OCT1260PE,BFO,859835,475,OPTSTK
APLAPOLLO25SEP1420PE,BFO,859847,350,OPTSTK
NESTLEIND25SEP1070PE,BFO,859849,500,OPTSTK
SENSEX25SEP74200PE,BFO,859857,20,OPTIDX
CAMS25SEP3300PE,BFO,859862,150,OPTSTK
KPITTECH25SEP1080CE,BFO,859867,400,OPTSTK
INFY25OCT1400CE,BFO,859878,400,OPTSTK
SHRIRAMFIN25SEP550CE,BFO,859885,825,OPTSTK
BAJAJFINSV25OCT1840CE,BFO,859886,500,OPTSTK
ASTRAL25SEP1300PE,BFO,859907,425,OPTSTK
KFINTECH25SEP850CE,BFO,859973,450,OPTSTK
LICI25SEP830PE,BFO,859978,700,OPTSTK
HFCL25OCT57.5CE,BFO,859983,6450,OPTSTK
SENSEX29JUN80000PE,BFO,859986,20,OPTIDX
IEX25OCT160CE,BFO,859988,3750,OPTSTK
HFCL25OCT60CE,BFO,860005,6450,OPTSTK
TORNTPHARM25OCT3950CE,BFO,860010,250,OPTSTK
TECHM25OCT1320CE,BFO,860012,600,OPTSTK
NESTLEIND25SEP1080CE,BFO,860000,500,OPTSTK
CIPLA25OCT1680CE,BFO,860013,375,OPTSTK
IDFCFIRSTB25OCT64CE,BFO,860019,9275,OPTSTK
TORNTPHARM25SEP3950PE,BFO,860028,250,OPTSTK
PNBHOUSING25SEP880CE,BFO,860031,650,OPTSTK
LICI25OCT840PE,BFO,860037,700,OPTSTK
POWERGRID25OCT255CE,BFO,860048,1900,OPTSTK
MARICO25OCT630CE,BFO,860054,1200,OPTSTK
ASTRAL25SEP1320CE,BFO,860059,425,OPTSTK
SENSEX28JUN76000CE,BFO,860068,20,OPTIDX
HINDPETRO25OCT374.5PE,BFO,860084,2025,OPTSTK
IOC25OCT127PE,BFO,860088,4875,OPTSTK
SRF25OCT2750PE,BFO,860096,200,OPTSTK
LICI25SEP820PE,BFO,860105,700,OPTSTK
IEX25SEP160PE,BFO,860107,3750,OPTSTK
IEX25OCT155CE,BFO,860124,3750,OPTSTK
POWERGRID25SEP255CE,BFO,860100,1900,OPTSTK
TECHM25OCT1320PE,BFO,860132,600,OPTSTK
ADANIGREEN25OCT840PE,BFO,860137,600,OPTSTK
LICI25OCT830CE,BFO,860147,700,OPTSTK
LICI25OCT830PE,BFO,860164,700,OPTSTK
HINDPETRO25OCT379.5CE,BFO,860166,2025,OPTSTK
KPITTECH25OCT1100PE,BFO,860167,400,OPTSTK
SRF25OCT2700PE,BFO,860183,200,OPTSTK
UNITDSPR25OCT1160CE,BFO,860193,400,OPTSTK
SENSEX5025SEP24950PE,BFO,860232,75,OPTIDX
SENSEX2591174400PE,BFO,860213,20,OPTIDX
PNBHOUSING25OCT880CE,BFO,860219,650,OPTSTK
SENSEX2591174300CE,BFO,860231,20,OPTIDX
CANBK25OCT102CE,BFO,858647,6750,OPTSTK
AUBANK25SEP670CE,BFO,858657,1000,OPTSTK
PNB25OCT102CE,BFO,858660,8000,OPTSTK
RELIANCE25SEP1350CE,BFO,858679,500,OPTSTK
NESTLEIND25SEP1070CE,BFO,860242,500,OPTSTK
INDUSINDBK25OCT760PE,BFO,860244,700,OPTSTK
SENSEX29JUN82000CE,BFO,860247,20,OPTIDX
SENSEX5025SEP24850CE,BFO,860290,75,OPTIDX
DALBHARAT25OCT2440PE,BFO,858701,325,OPTSTK
SHREECEM25SEP33750PE,BFO,858702,25,OPTSTK
ETERNAL25OCT330CE,BFO,858713,2425,OPTSTK
IDFCFIRSTB25OCT65PE,BFO,858717,9275,OPTSTK
LAURUSLABS25SEP950PE,BFO,860337,1700,OPTSTK
KOTAKBANK25OCT1880CE,BFO,860358,400,OPTSTK
SENSEX5025SEP24900PE,BFO,860372,75,OPTIDX
KOTAKBANK25SEP1960CE,BFO,860378,400,OPTSTK
NAUKRI25OCT1580CE,BFO,858722,375,OPTSTK
AUROPHARMA25OCT960CE,BFO,858725,550,OPTSTK
AUROPHARMA25OCT960PE,BFO,858735,550,OPTSTK
SHRIRAMFIN25SEP570CE,BFO,858736,825,OPTSTK
RELIANCE25OCT1340PE,BFO,858737,500,OPTSTK
ETERNAL25SEP315CE,BFO,858752,2425,OPTSTK
MAZDOCK25OCT2200PE,BFO,858785,175,OPTSTK
ETERNAL25OCT325CE,BFO,858791,2425,OPTSTK
INOXWIND25OCT175CE,BFO,860384,3272,OPTSTK
RVNL25SEP280PE,BFO,860403,1375,OPTSTK
NESTLEIND25OCT1060CE,BFO,860406,500,OPTSTK
SENSEX2591173800CE,BFO,860450,20,OPTIDX
JINDALSTEL25OCT1050CE,BFO,858811,625,OPTSTK
ICICIBANK25OCT1550CE,BFO,858826,700,OPTSTK
PIDILITIND25OCT2780CE,BFO,858847,250,OPTSTK
COLPAL25OCT2220CE,BFO,858862,225,OPTSTK
OBEROIRLTY25OCT1540PE,BFO,860473,350,OPTSTK
WIPRO25OCT235PE,BFO,860482,3000,OPTSTK
NCC25SEP180CE,BFO,860483,2700,OPTSTK
PNB25OCT100CE,BFO,860516,8000,OPTSTK
HINDALCO25OCT770CE,BFO,858884,1400,OPTSTK
MPHASIS25OCT2400CE,BFO,858889,275,OPTSTK
360ONE25OCT980PE,BFO,858895,500,OPTSTK
MANAPPURAM25OCT310PE,BFO,858896,3000,OPTSTK
LODHA25SEP1080PE,BFO,860524,450,OPTSTK
MARUTI25SEP11600CE,BFO,860544,50,OPTSTK
INOXWIND25OCT165CE,BFO,860551,3272,OPTSTK
SAIL25OCT107.5CE,BFO,860582,4700,OPTSTK
DELHIVERY25SEP475PE,BFO,858897,2075,OPTSTK
LTF25OCT230PE,BFO,858904,4462,OPTSTK
DELHIVERY25OCT480PE,BFO,858923,2075,OPTSTK
HDFCBANK25OCT1080CE,BFO,858938,1100,OPTSTK
INDUSINDBK25OCT740PE,BFO,860588,700,OPTSTK
APLAPOLLO25SEP1380PE,BFO,860615,350,OPTSTK
LODHA25SEP1120PE,BFO,860627,450,OPTSTK
COLPAL25OCT2060PE,BFO,860643,225,OPTSTK
KALYANKJIL25OCT680PE,BFO,858955,1175,OPTSTK
IGL25SEP175PE,BFO,858956,2750,OPTSTK
OBEROIRLTY25SEP1620PE,BFO,858966,350,OPTSTK
KAYNES25OCT5000PE,BFO,858971,100,OPTSTK
COLPAL25SEP2200PE,BFO,858973,225,OPTSTK
ITC25OCT375CE,BFO,859019,1600,OPTSTK
IEX25OCT120PE,BFO,859027,3750,OPTSTK
OBEROIRLTY25SEP1600CE,BFO,859029,350,OPTSTK
INOXWIND25SEP180CE,BFO,860657,3272,OPTSTK
ADANIENT25OCT2150PE,BFO,860688,300,OPTSTK
DLF25SEP640PE,BFO,860689,825,OPTSTK
SENSEX25SEP73800CE,BFO,860701,20,OPTIDX
COLPAL25SEP2120PE,BFO,859051,225,OPTSTK
RELIANCE25OCT1330PE,BFO,859060,500,OPTSTK
RELIANCE25SEP1330CE,BFO,859088,500,OPTSTK
SENSEX2591176100CE,BFO,859089,20,OPTIDX
TATAELXSI25SEP5300CE,BFO,860717,100,OPTSTK
LAURUSLABS25OCT940CE,BFO,860722,1700,OPTSTK
ADANIPORTS25OCT1240PE,BFO,860726,475,OPTSTK
IIFL25OCT440CE,BFO,860738,1650,OPTSTK
MPHASIS25OCT2300CE,BFO,859112,275,OPTSTK
SENSEX2591175700CE,BFO,859129,20,OPTIDX
SENSEX2591184000CE,BFO,859150,20,OPTIDX
UNIONBANK25OCT157.5CE,BFO,859157,4425,OPTSTK
BANKEX25SEP54700CE,BFO,860739,30,OPTIDX
NBCC25OCT90CE,BFO,860740,6500,OPTSTK
NESTLEIND25SEP1060PE,BFO,860747,500,OPTSTK
CIPLA25OCT1700CE,BFO,860770,375,OPTSTK
COFORGE25OCT1600PE,BFO,859158,375,OPTSTK
SENSEX2591178000PE,BFO,859160,20,OPTIDX
SENSEX2591188000PE,BFO,859166,20,OPTIDX
SENSEX2591177300CE,BFO,859167,20,OPTIDX
LODHA25OCT1100PE,BFO,860772,450,OPTSTK
KOTAKBANK25OCT1900CE,BFO,860783,400,OPTSTK
BDL25OCT1250CE,BFO,860788,325,OPTSTK
MCX25OCT7100CE,BFO,860796,125,OPTSTK
IEX25SEP140PE,BFO,859169,3750,OPTSTK
IEX25OCT142.5PE,BFO,859193,3750,OPTSTK
SENSEX2591184500PE,BFO,859203,20,OPTIDX
SENSEX2591186800PE,BFO,859204,20,OPTIDX
IEX25OCT147.5PE,BFO,859213,3750,OPTSTK
SENSEX2591177800PE,BFO,859226,20,OPTIDX
SENSEX2591189100CE,BFO,859256,20,OPTIDX
COFORGE25OCT1580CE,BFO,859259,375,OPTSTK
LODHA25OCT1060CE,BFO,860812,450,OPTSTK
INDUSTOWER25OCT350PE,BFO,860820,1700,OPTSTK
INOXWIND25SEP175CE,BFO,860833,3272,OPTSTK
KOTAKBANK25SEP1860CE,BFO,860858,400,OPTSTK
PERSISTENT25OCT4600PE,BFO,859282,100,OPTSTK
IEX25SEP122.5PE,BFO,859283,3750,OPTSTK
ICICIPRULI25OCT550PE,BFO,859288,925,OPTSTK
IEX25SEP115PE,BFO,859291,3750,OPTSTK
SYNGENE25SEP760CE,BFO,860881,1000,OPTSTK
TCS25OCT2960PE,BFO,860893,175,OPTSTK
DLF25OCT660CE,BFO,860894,825,OPTSTK
IIFL25OCT430CE,BFO,860896,1650,OPTSTK
SENSEX2591177000CE,BFO,859297,20,OPTIDX
SENSEX2591187900CE,BFO,859320,20,OPTIDX
SENSEX2591187300PE,BFO,859333,20,OPTIDX
IEX25OCT120CE,BFO,859347,3750,OPTSTK
SENSEX5025SEP24900CE,BFO,860907,75,OPTIDX
RVNL25SEP290CE,BFO,860912,1375,OPTSTK
CIPLA25OCT1700PE,BFO,860921,375,OPTSTK
RVNL25SEP290PE,BFO,860931,1375,OPTSTK
TITAGARH25OCT760PE,BFO,859348,725,OPTSTK
UNIONBANK25OCT150CE,BFO,859356,4425,OPTSTK
UNIONBANK25OCT155CE,BFO,859372,4425,OPTSTK
COFORGE25OCT1620CE,BFO,859374,375,OPTSTK
SENSEX2591179700CE,BFO,859386,20,OPTIDX
IEX25OCT137.5PE,BFO,859387,3750,OPTSTK
SENSEX2591185100CE,BFO,859389,20,OPTIDX
ETERNAL25OCT345CE,BFO,859392,2425,OPTSTK
UNIONBANK25SEP122.5PE,BFO,859396,4425,OPTSTK
SENSEX2591185400PE,BFO,859407,20,OPTIDX
COFORGE25SEP1580CE,BFO,859439,375,OPTSTK
SENSEX2591181900PE,BFO,859464,20,OPTIDX
SENSEX2591175500CE,BFO,859475,20,OPTIDX
LODHA25OCT1180CE,BFO,859481,450,OPTSTK
SENSEX2591183200CE,BFO,859485,20,OPTIDX
SENSEX2591185500CE,BFO,859486,20,OPTIDX
HCLTECH25SEP1360CE,BFO,859497,350,OPTSTK
SENSEX2591179500PE,BFO,859498,20,OPTIDX
FORTIS25OCT920PE,BFO,859511,775,OPTSTK
PERSISTENT25SEP4700CE,BFO,859524,100,OPTSTK
SENSEX2591185700CE,BFO,859527,20,OPTIDX
IGL25SEP170PE,BFO,859529,2750,OPTSTK
NESTLEIND25OCT1120PE,BFO,859535,500,OPTSTK
SENSEX2591183700PE,BFO,859545,20,OPTIDX
SENSEX2591174700PE,BFO,859556,20,OPTIDX
SENSEX2591187300CE,BFO,859558,20,OPTIDX
ICICIGI25OCT1760CE,BFO,859560,325,OPTSTK
FORTIS25SEP900PE,BFO,859579,775,OPTSTK
PAYTM25OCT1240CE,BFO,859621,725,OPTSTK
SENSEX2591189200PE,BFO,859622,20,OPTIDX
UNIONBANK25SEP157.5PE,BFO,859623,4425,OPTSTK
IEX25SEP130CE,BFO,859624,3750,OPTSTK
SENSEX2591182500CE,BFO,859643,20,OPTIDX
FORTIS25OCT910CE,BFO,859654,775,OPTSTK
SENSEX2591186500PE,BFO,859658,20,OPTIDX
COFORGE25SEP1680CE,BFO,859664,375,OPTSTK
SENSEX2591183400PE,BFO,859677,20,OPTIDX
SENSEX2591184100CE,BFO,859679,20,OPTIDX
UNIONBANK25OCT130CE,BFO,859680,4425,OPTSTK
UNIONBANK25OCT142.5PE,BFO,859707,4425,OPTSTK
SENSEX2591188300PE,BFO,859737,20,OPTIDX
IEX25OCT152.5PE,BFO,859745,3750,OPTSTK
HAL25SEP3900PE,BFO,859763,150,OPTSTK
APLAPOLLO25SEP1460CE,BFO,859766,350,OPTSTK
LICI25OCT820PE,BFO,859775,700,OPTSTK
IEX25SEP152.5CE,BFO,859778,3750,OPTSTK
TECHM25OCT1340CE,BFO,859780,600,OPTSTK
CROMPTON25OCT295CE,BFO,859785,1800,OPTSTK
PERSISTENT25SEP4400PE,BFO,859799,100,OPTSTK
OBEROIRLTY25SEP1560PE,BFO,859787,350,OPTSTK
TRENT25SEP4300CE,BFO,859788,100,OPTSTK
IEX25SEP157.5CE,BFO,859794,3750,OPTSTK
APOLLOHOSP25OCT7800PE,BFO,859819,125,OPTSTK
HFCL25SEP60PE,BFO,859829,6450,OPTSTK
TATACONSUM25OCT980CE,BFO,859836,550,OPTSTK
SHRIRAMFIN25OCT550PE,BFO,859848,825,OPTSTK
SAIL25OCT112.5PE,BFO,859850,4700,OPTSTK
HAL25OCT3900PE,BFO,859852,150,OPTSTK
CIPLA25OCT1660PE,BFO,859861,375,OPTSTK
COLPAL25OCT2100PE,BFO,859868,225,OPTSTK
TECHM25OCT1340PE,BFO,859893,600,OPTSTK
TORNTPHARM25SEP3950CE,BFO,859916,250,OPTSTK
UNITDSPR25SEP1160PE,BFO,859924,400,OPTSTK
IEX25OCT157.5CE,BFO,859962,3750,OPTSTK
MPHASIS25SEP2250CE,BFO,859967,275,OPTSTK
